number_complaints,officer,salary,year
5,16068,100980,2017
5,16152,58572,2004
5,16241,63654,2002
5,16296,68262,2009
5,16370,62742,2003
5,16370,62742,2004
5,16370,75816,2008
5,16389,96828,2010
5,16389,99756,2012
5,16429,82422,2003
5,16429,94188,2006
5,16429,102960,2010
5,16534,64662,2005
5,16534,70656,2009
5,16534,77238,2011
5,16534,80724,2013
5,16546,71748,2012
5,16546,79980,2014
5,16546,84054,2017
5,16557,43104,2010
5,16557,65016,2012
5,16584,57426,2002
5,16584,58572,2003
5,16584,64662,2005
5,16598,64662,2005
5,16598,78012,2013
5,16603,54672,2002
5,16603,58572,2003
5,16603,67920,2005
5,16603,71700,2007
5,16603,74178,2008
5,16603,84756,2013
5,16603,90846,2015
5,16704,75996,2002
5,16704,77514,2003
5,16704,99960,2010
5,16704,102978,2012
5,16704,102978,2013
5,16704,109278,2014
5,16704,110370,2015
5,16721,43104,2007
5,16721,58896,2009
5,16753,74946,2006
5,16753,81924,2010
5,16753,100980,2017
5,16762,73164,2010
5,16762,74628,2011
5,16762,80778,2015
5,16766,50538,2003
5,16766,61566,2005
5,16766,68262,2007
5,16766,68262,2009
5,16766,73164,2010
5,16766,78012,2012
5,16771,68262,2009
5,16823,62742,2003
5,16823,81252,2010
5,16823,95106,2016
5,16841,68262,2009
5,16841,75372,2013
5,16841,83616,2015
5,16916,65646,2004
5,16916,74946,2006
5,16916,76446,2007
5,16916,87372,2012
5,16916,99978,2016
5,16921,96072,2008
5,16951,72570,2014
5,16951,76902,2015
5,16956,68262,2007
5,16956,84876,2009
5,16956,104628,2016
5,16957,64662,2005
5,16957,68262,2007
5,16957,78012,2012
5,16957,78012,2013
5,16965,95106,2016
5,17075,60600,2004
5,17075,69270,2006
5,17075,73116,2009
5,17075,80724,2012
5,17127,50538,2004
5,17127,68262,2009
5,17127,82788,2014
5,17127,86142,2016
5,17138,62742,2003
5,17138,62742,2004
5,17138,75816,2007
5,17138,75816,2008
5,17138,81252,2010
5,17163,43104,2012
5,17163,79224,2016
5,17222,49548,2002
5,17222,64662,2005
5,17222,68262,2007
5,17222,68262,2008
5,17238,75102,2005
5,17238,90348,2009
5,17304,58896,2007
5,17304,75372,2013
5,17329,69270,2005
5,17329,75816,2007
5,17354,52788,2005
5,17354,73164,2010
5,17360,75726,2010
5,17360,78012,2012
5,17360,80724,2013
5,17360,89130,2016
5,17432,64926,2004
5,17432,74328,2005
5,17432,83604,2010
5,17440,61512,2002
5,17440,62742,2004
5,17440,71682,2005
5,17556,52092,2002
5,17556,53136,2003
5,17556,61566,2005
5,17574,63654,2002
5,17592,73164,2010
5,17592,74628,2011
5,17592,90024,2017
5,17669,63114,2010
5,17669,67704,2011
5,17669,71748,2012
5,17669,87420,2016
5,17681,42258,2006
5,17681,69648,2010
5,17681,79980,2014
5,17681,80778,2015
5,17709,84402,2009
5,17717,55764,2004
5,17717,71700,2008
5,17717,79500,2010
5,17717,81090,2011
5,17770,75726,2010
5,17770,86520,2015
5,17779,70656,2009
5,17779,75726,2010
5,17779,86520,2015
5,17781,63720,2006
5,17781,74628,2011
5,17797,64926,2003
5,17880,62742,2003
5,17880,62742,2004
5,17880,75816,2009
5,17880,81252,2010
5,17889,90024,2017
5,17893,64926,2003
5,17920,74946,2004
5,17928,58572,2003
5,17928,80724,2013
5,18075,65646,2004
5,18075,79134,2009
5,18075,86508,2011
5,18075,87372,2012
5,18075,96084,2014
5,18075,100980,2017
5,18113,62742,2003
5,18113,86130,2012
5,18122,64662,2005
5,18122,81900,2012
5,18122,93588,2016
5,18122,94524,2017
5,18183,58572,2004
5,18183,68262,2007
5,18188,65868,2003
5,18188,78072,2006
5,18188,79632,2007
5,18188,90540,2012
5,18188,90540,2013
5,18188,97044,2015
5,18240,77514,2003
5,18240,104742,2009
5,18240,112254,2010
5,18312,58572,2004
5,18312,64662,2005
5,18312,70656,2009
5,18312,80724,2013
5,18339,64926,2004
5,18339,85278,2011
5,18342,78360,2010
5,18342,79926,2011
5,18342,80724,2012
5,18342,85662,2014
5,18342,92430,2016
5,18347,76476,2005
5,18458,55728,2007
5,18458,61932,2009
5,18458,87006,2017
5,18463,85662,2014
5,18491,70656,2007
5,18491,77238,2011
5,18528,61566,2005
5,18528,73164,2010
5,18558,52788,2005
5,18558,73164,2010
5,18558,75372,2013
5,18581,75372,2012
5,18581,86142,2016
5,18596,43104,2010
5,18596,68382,2013
5,18596,84054,2017
5,18620,40830,2005
5,18620,61932,2008
5,18620,75372,2013
5,18620,83616,2015
5,18685,58572,2004
5,18685,78360,2010
5,18685,80724,2013
5,18685,92430,2016
5,18735,68262,2008
5,18742,74628,2011
5,18742,90024,2017
5,18802,58572,2003
5,18802,58572,2004
5,18802,70656,2007
5,18802,70656,2009
5,18802,78360,2010
5,18804,68262,2009
5,18804,74628,2011
5,18804,90024,2017
5,18820,64992,2009
5,18820,75372,2012
5,18824,58896,2008
5,18873,69264,2003
5,18919,69264,2003
5,18936,82422,2003
5,18936,82422,2004
5,18992,70260,2003
5,18992,70260,2004
5,18992,84402,2009
5,19011,59412,2002
5,19011,62742,2004
5,19011,71682,2006
5,19011,75816,2008
5,19011,75816,2009
5,19019,57426,2002
5,19019,60600,2004
5,19019,80724,2013
5,19019,88830,2014
5,19062,57426,2002
5,19062,69270,2006
5,19062,77238,2011
5,19139,77580,2006
5,19139,82008,2007
5,19161,58896,2008
5,19161,74628,2011
5,19161,75372,2013
5,19161,80778,2015
5,19161,87006,2017
5,19171,66924,2006
5,19181,67326,2003
5,19181,67326,2004
5,19181,74328,2005
5,19181,78006,2007
5,19188,75372,2012
5,19188,79980,2014
5,19191,73116,2009
5,19191,78360,2010
5,19191,80724,2012
5,19191,93354,2017
5,19264,52788,2005
5,19264,75372,2013
5,19264,87006,2017
5,19301,64992,2009
5,19327,36984,2002
5,19327,82788,2014
5,19327,83616,2015
5,19327,94524,2017
5,19383,59412,2002
5,19383,73116,2007
5,19383,78360,2010
5,19383,88830,2014
5,19383,89718,2015
5,19383,96060,2017
5,19400,58572,2003
5,19400,58572,2004
5,19400,64662,2005
5,19400,77238,2011
5,19401,46872,2002
5,19401,77238,2011
5,19401,89130,2016
5,19401,90024,2017
5,19425,68262,2009
5,19425,86142,2016
5,19438,68262,2007
5,19438,78012,2013
5,19438,83616,2015
5,19438,84450,2016
5,19473,36984,2004
5,19473,55794,2005
5,19473,75372,2013
5,19473,82788,2014
5,19473,83616,2015
5,19506,57744,2006
5,19506,68262,2009
5,19506,75372,2013
5,19546,50538,2003
5,19546,68262,2007
5,19546,68262,2009
5,19546,74628,2011
5,19546,78012,2012
5,19546,90024,2017
5,19556,55764,2004
5,19556,89130,2016
5,19593,64926,2003
5,19604,58572,2003
5,19604,66906,2005
5,19617,84402,2008
5,19617,93192,2012
5,19622,78450,2002
5,19668,64926,2003
5,19668,78006,2007
5,19668,78006,2009
5,19668,83604,2010
5,19698,36984,2004
5,19698,52788,2005
5,19698,61932,2007
5,19698,68262,2009
5,19698,82788,2014
5,19698,83616,2015
5,19698,87006,2017
5,19708,62742,2004
5,19708,75816,2007
5,19708,75816,2008
5,19708,75816,2009
5,19708,86130,2012
5,19804,61932,2009
5,19804,74628,2011
5,19804,83220,2016
5,19808,77514,2004
5,19808,123948,2015
5,19808,154932,2011
5,19808,154932,2014
5,19818,82746,2006
5,19844,63114,2010
5,19844,67704,2011
5,19844,84054,2017
5,19949,76764,2007
5,19949,76764,2008
5,19949,87918,2012
5,19949,99978,2016
5,19949,100980,2017
5,20047,55728,2007
5,20047,61932,2009
5,20047,69648,2010
5,20047,71748,2012
5,20156,88578,2006
5,20156,90348,2008
5,20156,110370,2015
5,20182,42258,2006
5,20182,69648,2010
5,20182,74628,2011
5,20182,75372,2012
5,20182,75372,2013
5,20182,86142,2016
5,20264,42258,2006
5,20264,75372,2012
5,20264,91338,2017
5,20283,47808,2003
5,20283,87006,2017
5,20356,77238,2011
5,20406,36984,2003
5,20406,50538,2004
5,20406,63720,2006
5,20455,62742,2004
5,20455,71682,2006
5,20455,75816,2007
5,20455,75816,2008
5,20455,86130,2013
5,20470,58572,2003
5,20470,66924,2006
5,20470,70656,2008
5,20470,70656,2009
5,20470,85662,2014
5,20470,93354,2017
5,20517,36984,2002
5,20517,53136,2004
5,20517,66924,2006
5,20538,75102,2004
5,20538,90126,2007
5,20538,90348,2009
5,20638,58572,2004
5,20638,77238,2011
5,20638,80724,2013
5,20638,86520,2015
5,20662,58572,2003
5,20712,64992,2009
5,20712,73164,2010
5,20712,74628,2011
5,20712,75372,2013
5,20724,57744,2006
5,20724,74628,2011
5,20724,75372,2013
5,20724,79980,2014
5,20741,68262,2008
5,20741,68262,2009
5,20790,69264,2003
5,20796,57426,2002
5,20796,66924,2006
5,20796,80724,2012
5,20972,78360,2010
5,20972,107988,2016
5,21023,74946,2003
5,21023,93618,2010
5,21060,64662,2005
5,21060,75726,2010
5,21060,77238,2011
5,21101,55764,2004
5,21101,66924,2006
5,21101,68262,2008
5,21101,68262,2009
5,21101,86520,2015
5,21101,89130,2016
5,21120,73116,2009
5,21181,53136,2003
5,21181,68262,2009
5,21181,75726,2010
5,21181,78012,2012
5,21181,86520,2015
5,21181,89130,2016
5,21181,90024,2017
5,21210,75372,2013
5,21210,79980,2014
5,21210,87006,2017
5,21264,75726,2010
5,21264,85662,2014
5,21264,86520,2015
5,21391,69264,2003
5,21391,69264,2004
5,21460,58572,2003
5,21460,65646,2004
5,21460,72480,2005
5,21460,99978,2016
5,21491,46872,2002
5,21491,50538,2003
5,21491,68262,2007
5,21491,78012,2013
5,21491,82788,2014
5,21491,89130,2016
5,21497,58572,2003
5,21497,70656,2007
5,21497,70656,2008
5,21497,80724,2012
5,21512,50538,2004
5,21512,58668,2005
5,21512,68262,2007
5,21512,78012,2013
5,21534,66378,2010
5,21534,79980,2014
5,21534,83220,2016
5,21534,84054,2017
5,21550,52092,2002
5,21559,66006,2002
5,21559,67326,2003
5,21559,74328,2005
5,21559,78006,2008
5,21564,75102,2004
5,21564,90348,2007
5,21564,109278,2014
5,21564,111474,2016
5,21564,111474,2017
5,21685,90024,2017
5,21727,73632,2002
5,21727,75102,2003
5,21727,90348,2009
5,21727,102978,2012
5,21727,109278,2014
5,21741,52788,2005
5,21741,75372,2013
5,21741,86142,2016
5,21788,42258,2006
5,21788,79980,2014
5,21829,76446,2008
5,21829,87372,2013
5,21835,74946,2004
5,21835,87354,2007
5,21855,68262,2008
5,21855,83616,2015
5,21855,86142,2016
5,21880,62742,2003
5,21880,85278,2011
5,21880,86130,2012
5,21893,57426,2002
5,21893,69270,2006
5,21893,92430,2016
5,21895,58896,2008
5,21898,76476,2005
5,21913,36984,2002
5,21913,78012,2013
5,21913,82788,2014
5,21913,83616,2015
5,21926,66924,2006
5,21926,85662,2014
5,21926,89130,2016
5,21993,40830,2005
5,21993,61932,2007
5,21993,75372,2013
5,22023,43104,2007
5,22023,71040,2011
5,22023,75372,2013
5,22024,82422,2004
5,22041,58572,2004
5,22041,85662,2014
5,22055,72870,2005
5,22063,90024,2017
5,22109,53136,2003
5,22109,66924,2006
5,22140,68262,2009
5,22140,75372,2012
5,22140,82788,2014
5,22140,83616,2015
5,22162,75102,2003
5,22162,75102,2004
5,22162,90348,2008
5,22162,102978,2013
5,22162,109278,2014
5,22162,110370,2015
5,22232,59412,2002
5,22232,69270,2006
5,22232,79926,2011
5,22232,83706,2013
5,22237,86520,2015
5,22339,69264,2003
5,22370,82422,2004
5,22466,78012,2013
5,22476,81252,2010
5,22476,85278,2011
5,22494,53136,2003
5,22494,55764,2004
5,22494,64662,2005
5,22494,68262,2009
5,22494,77238,2011
5,22494,78012,2013
5,22522,67884,2003
5,22522,79134,2007
5,22522,98898,2014
5,22544,68262,2007
5,22544,75726,2010
5,22544,77238,2011
5,22548,73476,2002
5,22586,84876,2009
5,22619,58572,2004
5,22619,80724,2012
5,22640,53136,2003
5,22640,55764,2004
5,22640,86520,2015
5,22728,80736,2008
5,22732,69264,2004
5,22745,53136,2003
5,22745,64662,2005
5,22745,66924,2006
5,22745,68262,2008
5,22745,94524,2017
5,22761,66006,2002
5,22784,75816,2009
5,22784,82878,2011
5,22784,86130,2013
5,22784,92316,2015
5,22839,75372,2012
5,22839,86142,2016
5,22839,87006,2017
5,22876,54672,2002
5,22876,64662,2005
5,22876,86520,2015
5,22896,57426,2002
5,22896,58572,2003
5,22896,66906,2005
5,22945,63654,2002
5,22945,78006,2008
5,22945,83604,2010
5,22947,36984,2002
5,22947,73164,2010
5,22947,78012,2013
5,22947,83616,2015
5,22958,72480,2005
5,22958,97044,2015
5,22992,141888,2007
5,22992,141888,2009
5,22992,151896,2010
5,23027,61530,2012
5,23027,72570,2014
5,23072,69270,2006
5,23072,79926,2011
5,23172,67884,2004
5,23172,80400,2006
5,23172,82008,2008
5,23172,90456,2010
5,23223,60600,2003
5,23223,83706,2012
5,23223,83706,2013
5,23237,70488,2004
5,23237,84876,2009
5,23237,85662,2014
5,23237,89718,2015
5,23240,43104,2008
5,23240,50490,2013
5,23251,58572,2003
5,23251,70656,2007
5,23251,79926,2011
5,23251,80724,2012
5,23251,85662,2014
5,23341,66006,2002
5,23341,69264,2003
5,23384,83220,2016
5,23391,42258,2006
5,23391,43104,2007
5,23391,58896,2008
5,23391,75372,2012
5,23407,52092,2002
5,23407,55764,2003
5,23407,58572,2004
5,23407,64662,2005
5,23407,66924,2006
5,23407,77238,2011
5,23420,55764,2004
5,23420,66924,2006
5,23420,68262,2007
5,23420,82788,2014
5,23420,86520,2015
5,23420,89130,2016
5,23437,78360,2010
5,23437,88830,2014
5,23437,89718,2015
5,23437,95106,2016
5,23454,68262,2007
5,23454,78012,2013
5,23459,73164,2010
5,23459,82788,2014
5,23570,88830,2014
5,23570,92430,2016
5,23609,60600,2004
5,23609,69270,2005
5,23609,96060,2017
5,23658,69264,2003
5,23728,46872,2002
5,23728,53136,2004
5,23728,61566,2005
5,23728,68262,2008
5,23728,77238,2011
5,23728,82788,2014
5,23767,73632,2002
5,23767,93276,2009
5,23767,101958,2011
5,23785,36984,2004
5,23785,57744,2006
5,23785,64992,2008
5,23785,73164,2010
5,23799,78006,2008
5,23878,57426,2002
5,23878,69270,2006
5,23878,70656,2008
5,23878,78360,2010
5,23878,80724,2012
5,23878,100980,2017
5,23891,66378,2010
5,23891,80778,2015
5,23949,80022,2005
5,24093,60600,2003
5,24093,73116,2007
5,24093,79926,2011
5,24121,77514,2003
5,24193,42258,2006
5,24193,43104,2007
5,24193,79980,2014
5,24213,58572,2003
5,24215,61932,2008
5,24215,73164,2010
5,24215,75372,2013
5,24215,79980,2014
5,24215,87006,2017
5,24219,68880,2002
5,24219,70260,2003
5,24219,70260,2004
5,24219,84402,2008
5,24275,63654,2002
5,24312,69264,2003
5,24312,69264,2004
5,24385,71040,2011
5,24385,83220,2016
5,24387,54636,2006
5,24387,73164,2010
5,24387,74628,2011
5,24387,75372,2013
5,24387,86142,2016
5,24408,58572,2003
5,24410,49548,2002
5,24410,68262,2007
5,24410,77238,2011
5,24410,78012,2012
5,24410,90024,2017
5,24441,59412,2002
5,24441,75816,2008
5,24441,86130,2013
5,24441,92316,2015
5,24441,93240,2016
5,24512,52788,2005
5,24512,68262,2009
5,24512,82788,2014
5,24547,42258,2006
5,24547,58896,2008
5,24547,61932,2009
5,24547,87006,2017
5,24590,88356,2005
5,24626,74946,2004
5,24628,91080,2017
5,24641,69270,2006
5,24641,70656,2007
5,24641,70656,2009
5,24641,75726,2010
5,24641,86520,2015
5,24641,93354,2017
5,24644,72570,2014
5,24648,66906,2005
5,24648,70656,2007
5,24648,78360,2010
5,24648,79926,2011
5,24648,80724,2012
5,24648,92430,2016
5,24655,58668,2005
5,24655,63720,2006
5,24655,68262,2008
5,24655,82788,2014
5,24660,63654,2002
5,24660,71682,2005
5,24660,74328,2006
5,24660,85278,2011
5,24662,68994,2014
5,24690,59412,2002
5,24690,60600,2004
5,24690,73116,2008
5,24690,78360,2010
5,24756,58572,2004
5,24756,87372,2013
5,24756,100980,2017
5,24798,68262,2009
5,24798,78012,2013
5,24798,82788,2014
5,24806,55764,2004
5,24813,58572,2003
5,24813,84876,2008
5,24813,84876,2009
5,24816,141888,2008
5,24816,154932,2011
5,24816,154932,2014
5,24816,185364,2015
5,24829,69264,2003
5,24840,54672,2002
5,24840,68262,2007
5,24840,77238,2011
5,24840,78012,2013
5,24840,85662,2014
5,24870,69270,2005
5,24870,82878,2011
5,24871,64992,2009
5,24871,74628,2011
5,24871,87006,2017
5,24879,58572,2004
5,24879,70656,2009
5,24879,83916,2011
5,24913,62424,2002
5,24925,69264,2003
5,24975,86910,2014
5,24975,97440,2017
5,25123,78450,2002
5,25136,77514,2004
5,25193,58668,2005
5,25193,68262,2008
5,25193,68262,2009
5,25193,74628,2011
5,25193,82788,2014
5,25196,74628,2011
5,25196,75372,2012
5,25196,75372,2013
5,25196,80778,2015
5,25204,52788,2005
5,25204,61932,2007
5,25204,64992,2008
5,25204,75372,2012
5,25204,75372,2013
5,25204,86142,2016
5,25348,66924,2006
5,25348,75726,2010
5,25348,89130,2016
5,25348,90024,2017
5,25376,62742,2004
5,25382,67908,2002
5,25390,64992,2009
5,25397,57744,2006
5,25397,68262,2009
5,25397,73164,2010
5,25397,75372,2012
5,25397,82788,2014
5,25397,86142,2016
5,25397,87006,2017
5,25408,58896,2008
5,25408,61932,2009
5,25408,75372,2013
5,25408,86142,2016
5,25436,67908,2002
5,25441,80022,2005
5,25589,42258,2006
5,25589,55728,2007
5,25589,75372,2013
5,25592,83220,2016
5,25625,61932,2007
5,25625,74628,2011
5,25625,83616,2015
5,25625,87006,2017
5,25649,64662,2005
5,25649,70656,2007
5,25649,70656,2008
5,25649,77238,2011
5,25723,60720,2006
5,25723,64992,2007
5,25750,43104,2012
5,25750,61530,2013
5,25802,71700,2007
5,25802,81900,2012
5,25802,86910,2014
5,25802,93588,2016
5,25812,69264,2004
5,25855,62424,2002
5,25855,63672,2004
5,25855,87048,2011
5,25855,99978,2016
5,25903,43104,2010
5,25903,64374,2011
5,25903,80778,2015
5,25971,64662,2005
5,25971,70656,2007
5,25971,75726,2010
5,25971,80724,2013
5,26007,74628,2011
5,26007,83616,2015
5,26007,87006,2017
5,26117,63654,2002
5,26117,76476,2006
5,26117,83604,2010
5,26175,75372,2012
5,26182,36984,2002
5,26182,61566,2005
5,26182,82152,2009
5,26182,89802,2011
5,26182,99444,2014
5,26185,66924,2006
5,26185,68262,2007
5,26185,68262,2009
5,26185,73164,2010
5,26185,78012,2012
5,26218,70656,2007
5,26218,73116,2009
5,26218,80724,2012
5,26218,107988,2016
5,26229,80808,2002
5,26229,82422,2003
5,26235,58896,2007
5,26235,74628,2011
5,26235,87006,2017
5,26297,66906,2005
5,26297,70656,2008
5,26297,80724,2013
5,26297,92430,2016
5,26314,73632,2002
5,26314,75102,2004
5,26320,96072,2009
5,26405,62742,2003
5,26439,75102,2003
5,26439,96828,2010
5,26439,102978,2013
5,26452,60600,2004
5,26452,69270,2005
5,26452,83706,2012
5,26498,66924,2006
5,26498,89130,2016
5,26554,75258,2005
5,26554,82008,2009
5,26717,69270,2005
5,26717,81252,2010
5,26868,70656,2008
5,26868,75726,2010
5,26868,80724,2013
5,26868,89130,2016
5,26878,50538,2003
5,26878,73164,2010
5,26878,90024,2017
5,26932,74628,2011
5,26982,59412,2002
5,26982,72810,2004
5,26982,87534,2009
5,27010,84054,2017
5,27038,81252,2010
5,27038,83706,2013
5,27038,88830,2014
5,27046,43104,2007
5,27046,55728,2008
5,27046,58896,2009
5,27046,80778,2015
5,27057,58572,2004
5,27057,66924,2006
5,27057,68262,2007
5,27057,77238,2011
5,27061,66378,2010
5,27061,71040,2011
5,27061,84858,2015
5,27084,43104,2010
5,27084,60918,2011
5,27213,75816,2008
5,27213,86130,2012
5,27213,86130,2013
5,27213,91404,2014
5,27250,42258,2006
5,27250,69648,2010
5,27250,75372,2012
5,27250,80778,2015
5,27250,87006,2017
5,27289,59412,2002
5,27289,60600,2004
5,27289,83706,2012
5,27289,89718,2015
5,27341,74628,2011
5,27341,80778,2015
5,27397,40830,2005
5,27468,58896,2007
5,27468,75372,2013
5,27468,83616,2015
5,27468,86142,2016
5,27582,36984,2003
5,27582,47808,2004
5,27582,60720,2006
5,27582,68262,2009
5,27609,46872,2002
5,27609,53136,2004
5,27609,68262,2007
5,27609,77238,2011
5,27609,78012,2012
5,27609,78012,2013
5,27731,79926,2011
5,27731,83706,2013
5,27731,88830,2014
5,27765,79224,2016
5,27785,74628,2011
5,27785,75372,2012
5,27785,75372,2013
5,27785,79980,2014
5,27789,80808,2002
5,27809,60600,2003
5,27809,71682,2006
5,27809,79134,2007
5,27809,96084,2014
5,27809,97044,2015
5,27809,102900,2016
5,27837,67908,2002
5,27837,69264,2003
5,27854,60600,2004
5,27854,73116,2007
5,27884,58896,2007
5,27884,61932,2008
5,27884,75372,2013
5,27884,86142,2016
5,27906,57426,2002
5,27906,64662,2005
5,27906,70656,2007
5,27906,86520,2015
5,27908,72726,2005
5,27908,85344,2010
5,27919,36984,2004
5,27919,64992,2008
5,27919,75372,2012
5,27955,62424,2002
5,27955,66906,2005
5,27955,73116,2008
5,27955,96060,2017
5,28008,62742,2003
5,28071,68262,2009
5,28114,63654,2002
5,28155,54672,2002
5,28155,58572,2004
5,28155,70656,2009
5,28155,85662,2014
5,28180,87006,2017
5,28184,50538,2004
5,28184,68262,2008
5,28187,68262,2009
5,28187,78012,2012
5,28187,90024,2017
5,28215,66924,2006
5,28215,82788,2014
5,28215,83616,2015
5,28215,90024,2017
5,28220,68262,2008
5,28220,75372,2012
5,28256,55764,2004
5,28256,66924,2006
5,28256,68262,2008
5,28259,64992,2009
5,28259,79980,2014
5,28317,62214,2002
5,28317,70488,2003
5,28317,70488,2004
5,28317,70488,2005
5,28317,84876,2008
5,28317,84876,2009
5,28317,96648,2013
5,28317,102564,2014
5,28338,64578,2002
5,28338,65868,2003
5,28340,36984,2002
5,28340,68262,2008
5,28340,73164,2010
5,28340,74628,2011
5,28340,86142,2016
5,28366,57426,2002
5,28370,58572,2004
5,28370,64662,2005
5,28370,75726,2010
5,28370,77238,2011
5,28385,55728,2009
5,28385,63114,2010
5,28385,67704,2011
5,28385,80778,2015
5,28385,83220,2016
5,28670,95106,2016
5,28731,57426,2002
5,28731,58572,2003
5,28731,73116,2009
5,28731,80724,2013
5,28755,58572,2004
5,28755,68262,2007
5,28755,78012,2013
5,28755,90024,2017
5,28767,73296,2015
5,28767,79224,2016
5,28796,62742,2003
5,28796,65868,2004
5,28796,78072,2006
5,28796,79632,2007
5,28796,79632,2008
5,28796,79632,2009
5,28796,85344,2010
5,28831,78012,2013
5,28865,73116,2007
5,28865,73116,2009
5,28865,83706,2012
5,28865,83706,2013
5,28865,89718,2015
5,28886,58572,2004
5,28886,69270,2006
5,28886,70656,2007
5,28886,70656,2008
5,28886,85662,2014
5,28886,86520,2015
5,28899,64662,2005
5,28899,68262,2007
5,28899,78012,2012
5,28899,89130,2016
5,28920,58572,2004
5,28920,70656,2007
5,28920,75726,2010
5,28920,79926,2011
5,28920,80724,2012
5,29007,57426,2002
5,29007,58572,2003
5,29007,58572,2004
5,29091,70716,2003
5,29091,80400,2006
5,29096,47808,2003
5,29096,58668,2005
5,29096,63720,2006
5,29096,68262,2009
5,29096,73164,2010
5,29096,91338,2017
5,29138,63654,2002
5,29147,75372,2013
5,29147,80778,2015
5,29189,66906,2005
5,29189,70656,2009
5,29189,79926,2011
5,29189,85662,2014
5,29189,99978,2016
5,29258,69648,2010
5,29269,73164,2010
5,29269,79980,2014
5,29316,70656,2008
5,29316,75726,2010
5,29316,86520,2015
5,29350,64926,2003
5,29491,73164,2010
5,29491,82788,2014
5,29491,94122,2017
5,29522,36984,2002
5,29522,68262,2007
5,29522,68262,2008
5,29522,82788,2014
5,29522,86142,2016
5,29531,43104,2009
5,29531,63114,2010
5,29531,75372,2013
5,29531,84054,2017
5,29540,74628,2011
5,29540,75372,2013
5,29540,79980,2014
5,29540,86142,2016
5,29540,87006,2017
5,29643,57426,2002
5,29643,58572,2003
5,29643,70656,2007
5,29745,54672,2002
5,29745,77238,2011
5,29863,71682,2006
5,29863,81252,2010
5,29863,83706,2012
5,29891,74946,2003
5,29891,74946,2004
5,29891,81126,2005
5,30027,60600,2004
5,30027,66906,2005
5,30027,69270,2006
5,30027,70656,2007
5,30027,78360,2010
5,30058,69108,2002
5,30058,83214,2006
5,30058,96648,2013
5,30062,42258,2006
5,30062,87006,2017
5,30077,57426,2002
5,30077,58572,2003
5,30147,58572,2004
5,30158,66906,2005
5,30158,73116,2007
5,30158,82878,2011
5,30158,88830,2014
5,30170,47808,2004
